platform,genre,title,score
PC,Simulation|Sports,Football Manager 2020,80
PC,Simulation|Sports,Football Manager 2020,80
PC,Action|Adventure,Black Mesa,80
PC,Action|Adventure,Black Mesa,100
PC,Action|Adventure,Black Mesa,84
PC,Action|Adventure,Black Mesa,90
PC,Action|Adventure,Black Mesa,90
PC,Action|Adventure,Black Mesa,80
PC,Action|Adventure,Black Mesa,80
PC,Action|Adventure,Black Mesa,90
PC,Action|Adventure,Black Mesa,100
PC,Action|Adventure,Black Mesa,90
PC,RPG|Strategy,Wasteland 3,80
PC,RPG|Strategy,Wasteland 3,84
PC,RPG|Strategy,Wasteland 3,80
PC,RPG|Strategy,Wasteland 3,85
PC,RPG|Strategy,Wasteland 3,80
PlayStation 4,RPG|Strategy,Wasteland 3,90
PC,RPG|Strategy,Wasteland 3,82
Xbox One,RPG|Strategy,Wasteland 3,80
PC,RPG|Strategy,Wasteland 3,95
PC,RPG|Strategy,Wasteland 3,90
Xbox One,RPG|Strategy,Wasteland 3,90
PC,RPG|Strategy,Wasteland 3,95
PlayStation 4,RPG|Strategy,Wasteland 3,80
PC,RPG|Strategy,Wasteland 3,80
PlayStation 4,RPG|Strategy,Wasteland 3,85
PC,RPG|Strategy,Wasteland 3,87
PC,RPG|Strategy,Wasteland 3,85
PC,RPG|Strategy,Wasteland 3,90
PC,RPG|Strategy,Wasteland 3,90
PC,RPG|Strategy,Wasteland 3,80
Xbox One,RPG|Strategy,Wasteland 3,90
PC,RPG|Strategy,Wasteland 3,90
PC,RPG|Strategy,Wasteland 3,90
Xbox One,RPG|Strategy,Wasteland 3,80
PlayStation 4,RPG|Strategy,Wasteland 3,80
PlayStation 4,RPG|Strategy,Wasteland 3,84
Xbox One,RPG|Strategy,Wasteland 3,80
PC,RPG|Strategy,Wasteland 3,90
PC,RPG|Strategy,Wasteland 3,90
PC,RPG|Strategy,Wasteland 3,90
PC,RPG|Strategy,Wasteland 3,90
PC,RPG|Strategy,Wasteland 3,83
PC,RPG|Strategy,Wasteland 3,85
Xbox One,RPG|Strategy,Wasteland 3,86
PC,Strategy,Total War: Warhammer II,91
PC,Strategy,Total War: Warhammer II,92
PC,Strategy,Total War: Warhammer II,80
PC,Strategy,Total War: Warhammer II,90
PC,Strategy,Total War: Warhammer II,88
PC,Strategy,Total War: Warhammer II,90
PC,Strategy,Total War: Warhammer II,80
PC,Strategy,Total War: Warhammer II,85
PC,Strategy,Total War: Warhammer II,80
PC,Strategy,Total War: Warhammer II,95
PC,Strategy,Total War: Warhammer II,92
PC,Strategy,Total War: Warhammer II,90
PC,Strategy,Total War: Warhammer II,80
PC,Strategy,Total War: Warhammer II,90
PC,Strategy,Total War: Warhammer II,90
PC,Strategy,Total War: Warhammer II,80
PC,Strategy,Total War: Warhammer II,85
PC,Strategy,Total War: Warhammer II,80
PC,Strategy,Total War: Warhammer II,88
PC,Strategy,Total War: Warhammer II,80
PC,Strategy,Total War: Warhammer II,70
PC,Strategy,Total War: Warhammer II,90
PC,Strategy,Total War: Warhammer II,85
PC,Strategy,Total War: Warhammer II,90
PC,Strategy,Total War: Warhammer II,85
PC,Strategy,Total War: Warhammer II,80
PC,Strategy,Total War: Warhammer II,85
PC,Strategy,Total War: Warhammer II,90
PC,Strategy,Total War: Warhammer II,80
PC,Strategy,Total War: Warhammer II,70
PC,Strategy,Total War: Warhammer II,95
PC,Strategy,Total War: Warhammer II,90
PC,Strategy,Total War: Warhammer II,90
PC,Strategy,Total War: Warhammer II,93
PC,Strategy,Total War: Warhammer II,84
PC,Strategy,Total War: Warhammer II,80
PC,Strategy,Total War: Warhammer II,90
PC,Strategy,Total War: Warhammer II,80
PC,MMO|RPG|Turn-Based Strategy,Final Fantasy XIV: Heavensward,86
PC,MMO|RPG|Turn-Based Strategy,Final Fantasy XIV: Heavensward,87
PlayStation 4,MMO|RPG|Turn-Based Strategy,Final Fantasy XIV: Heavensward,90
PlayStation 4,MMO|RPG|Turn-Based Strategy,Final Fantasy XIV: Heavensward,90
PC,MMO|RPG|Turn-Based Strategy,Final Fantasy XIV: Heavensward,90
PC,MMO|RPG|Turn-Based Strategy,Final Fantasy XIV: Heavensward,80
PlayStation 4,MMO|RPG|Turn-Based Strategy,Final Fantasy XIV: Heavensward,90
PlayStation 4,MMO|RPG|Turn-Based Strategy,Final Fantasy XIV: Heavensward,90
PlayStation 4,MMO|RPG|Turn-Based Strategy,Final Fantasy XIV: Heavensward,80
PlayStation 4,MMO|RPG|Turn-Based Strategy,Final Fantasy XIV: Heavensward,90
PlayStation 4,MMO|RPG|Turn-Based Strategy,Final Fantasy XIV: Heavensward,80
PlayStation 4,MMO|RPG|Turn-Based Strategy,Final Fantasy XIV: Heavensward,70
PC,MMO|RPG|Turn-Based Strategy,Final Fantasy XIV: Heavensward,85
PC,MMO|RPG|Turn-Based Strategy,Final Fantasy XIV: Heavensward,90
PlayStation 4,MMO|RPG|Turn-Based Strategy,Final Fantasy XIV: Heavensward,60
PC,MMO|RPG|Turn-Based Strategy,Final Fantasy XIV: Heavensward,95
PC,MMO|RPG|Turn-Based Strategy,Final Fantasy XIV: Heavensward,90
PlayStation 4,MMO|RPG|Turn-Based Strategy,Final Fantasy XIV: Heavensward,75
PlayStation 4,MMO|RPG|Turn-Based Strategy,Final Fantasy XIV: Heavensward,90
PC,MMO|RPG|Turn-Based Strategy,Final Fantasy XIV: Heavensward,85
PlayStation 4,MMO|RPG|Turn-Based Strategy,Final Fantasy XIV: Heavensward,100
PC,MMO|RPG|Turn-Based Strategy,Final Fantasy XIV: Heavensward,90
PlayStation 4,MMO|RPG|Turn-Based Strategy,Final Fantasy XIV: Heavensward,90
PC,MMO|RPG|Turn-Based Strategy,Final Fantasy XIV: Heavensward,90
PC,Art|Puzzle,The Witness,89
PC,Art|Puzzle,The Witness,80
PlayStation 4,Art|Puzzle,The Witness,100
PlayStation 4,Art|Puzzle,The Witness,60
PlayStation 4,Art|Puzzle,The Witness,70
PlayStation 4,Art|Puzzle,The Witness,93
PlayStation 4,Art|Puzzle,The Witness,90
PlayStation 4,Art|Puzzle,The Witness,80
PlayStation 4,Art|Puzzle,The Witness,100
PlayStation 4,Art|Puzzle,The Witness,40
PlayStation 4,Art|Puzzle,The Witness,100
PlayStation 4,Art|Puzzle,The Witness,100
PlayStation 4,Art|Puzzle,The Witness,60
PlayStation 4,Art|Puzzle,The Witness,95
Xbox One,Art|Puzzle,The Witness,100
PlayStation 4,Art|Puzzle,The Witness,95
PlayStation 4,Art|Puzzle,The Witness,100
PlayStation 4,Art|Puzzle,The Witness,100
PlayStation 4,Art|Puzzle,The Witness,70
PlayStation 4,Art|Puzzle,The Witness,100
PlayStation 4,Art|Puzzle,The Witness,90
PC,Art|Puzzle,The Witness,100
PlayStation 4,Art|Puzzle,The Witness,100
PlayStation 4,Art|Puzzle,The Witness,90
Xbox One,Art|Puzzle,The Witness,95
Xbox One,Art|Puzzle,The Witness,90
PlayStation 4,Art|Puzzle,The Witness,92
PlayStation 4,Art|Puzzle,The Witness,95
PlayStation 4,Art|Puzzle,The Witness,100
PlayStation 4,Art|Puzzle,The Witness,80
PlayStation 4,Art|Puzzle,The Witness,65
PlayStation 4,Art|Puzzle,The Witness,100
PlayStation 4,Art|Puzzle,The Witness,83
PlayStation 4,Art|Puzzle,The Witness,90
PlayStation 4,Art|Puzzle,The Witness,80
PC,Art|Puzzle,The Witness,90
PlayStation 4,Art|Puzzle,The Witness,90
PlayStation 4,Art|Puzzle,The Witness,90
PC,Art|Puzzle,The Witness,80
PlayStation 4,Art|Puzzle,The Witness,90
PlayStation 4,Art|Puzzle,The Witness,100
PlayStation 4,Art|Puzzle,The Witness,100
Nintendo Switch,,Monster Boy and the Cursed Kingdom,70
Xbox One,,Monster Boy and the Cursed Kingdom,84
PlayStation 4,,Monster Boy and the Cursed Kingdom,85
PlayStation 4,,Monster Boy and the Cursed Kingdom,80
Nintendo Switch,,Monster Boy and the Cursed Kingdom,85
PlayStation 4,,Monster Boy and the Cursed Kingdom,88
PlayStation 4,,Monster Boy and the Cursed Kingdom,85
PlayStation 4,,Monster Boy and the Cursed Kingdom,91
Nintendo Switch,,Monster Boy and the Cursed Kingdom,70
PlayStation 4,,Monster Boy and the Cursed Kingdom,90
PlayStation 4,,Monster Boy and the Cursed Kingdom,90
Nintendo Switch,,Monster Boy and the Cursed Kingdom,90
PC,,Monster Boy and the Cursed Kingdom,90
PC,,Monster Boy and the Cursed Kingdom,70
Nintendo Switch,,Monster Boy and the Cursed Kingdom,100
Nintendo Switch,,Monster Boy and the Cursed Kingdom,70
Nintendo Switch,,Monster Boy and the Cursed Kingdom,100
Xbox One,,Monster Boy and the Cursed Kingdom,100
Xbox One,Interactive Story,The Wolf Among Us: Episode 5 - Cry Wolf,93
PC,Interactive Story,The Wolf Among Us: Episode 5 - Cry Wolf,75
PC,Interactive Story,The Wolf Among Us: Episode 5 - Cry Wolf,80
PlayStation 4,Interactive Story,The Wolf Among Us: Episode 5 - Cry Wolf,60
PC,Interactive Story,The Wolf Among Us: Episode 5 - Cry Wolf,90
PC,Interactive Story,The Wolf Among Us: Episode 5 - Cry Wolf,80
PC,Interactive Story,The Wolf Among Us: Episode 5 - Cry Wolf,60
PC,Interactive Story,The Wolf Among Us: Episode 5 - Cry Wolf,90
Xbox One,Interactive Story,The Wolf Among Us: Episode 5 - Cry Wolf,90
PC,Interactive Story,The Wolf Among Us: Episode 5 - Cry Wolf,90
PC,Interactive Story,The Wolf Among Us: Episode 5 - Cry Wolf,98
PC,Interactive Story,The Wolf Among Us: Episode 5 - Cry Wolf,80
PC,Interactive Story,The Wolf Among Us: Episode 5 - Cry Wolf,90
Xbox One,Interactive Story,The Wolf Among Us: Episode 5 - Cry Wolf,90
PC,Interactive Story,The Wolf Among Us: Episode 5 - Cry Wolf,89
PC,Interactive Story,The Wolf Among Us: Episode 5 - Cry Wolf,78
PC,Interactive Story,The Wolf Among Us: Episode 5 - Cry Wolf,90
Xbox One,Interactive Story,The Wolf Among Us: Episode 5 - Cry Wolf,80
PC,Interactive Story,The Wolf Among Us: Episode 5 - Cry Wolf,90
PC,Interactive Story,The Wolf Among Us: Episode 5 - Cry Wolf,95
PC,Interactive Story,The Wolf Among Us: Episode 5 - Cry Wolf,90
PC,Interactive Story,The Wolf Among Us: Episode 5 - Cry Wolf,95
PlayStation 4,Interactive Story,The Wolf Among Us: Episode 5 - Cry Wolf,50
PlayStation 4,Adventure,GRIS,85
PlayStation 4,Adventure,GRIS,80
PlayStation 4,Adventure,GRIS,85
Nintendo Switch,Adventure,GRIS,85
PlayStation 4,Adventure,GRIS,100
PlayStation 4,Action|Adventure,Uncharted: The Nathan Drake Collection,90
PlayStation 4,Action|Adventure,Uncharted: The Nathan Drake Collection,80
PlayStation 4,Action|Adventure,Uncharted: The Nathan Drake Collection,80
PlayStation 4,Action|Adventure,Uncharted: The Nathan Drake Collection,80
PlayStation 4,Action|Adventure,Uncharted: The Nathan Drake Collection,90
PlayStation 4,Action|Adventure,Uncharted: The Nathan Drake Collection,90
PlayStation 4,Action|Adventure,Uncharted: The Nathan Drake Collection,80
PlayStation 4,Action|Adventure,Uncharted: The Nathan Drake Collection,80
PlayStation 4,Action|Adventure,Uncharted: The Nathan Drake Collection,100
PlayStation 4,Action|Adventure,Uncharted: The Nathan Drake Collection,70
PlayStation 4,Action|Adventure,Uncharted: The Nathan Drake Collection,88
PlayStation 4,Action|Adventure,Uncharted: The Nathan Drake Collection,80
PlayStation 4,Action|Adventure,Uncharted: The Nathan Drake Collection,85
PlayStation 4,Action|Adventure,Uncharted: The Nathan Drake Collection,80
PlayStation 4,Action|Adventure,Uncharted: The Nathan Drake Collection,80
PlayStation 4,Action|Adventure,Uncharted: The Nathan Drake Collection,100
PlayStation 4,Action|Adventure,Uncharted: The Nathan Drake Collection,88
PlayStation 4,Action|Adventure,Uncharted: The Nathan Drake Collection,85
PlayStation 4,Action|Adventure,Uncharted: The Nathan Drake Collection,80
PlayStation 4,Action|Adventure,Uncharted: The Nathan Drake Collection,90
PlayStation 4,Action|Adventure,Uncharted: The Nathan Drake Collection,84
PlayStation 4,Action|Adventure,Uncharted: The Nathan Drake Collection,80
